"associatedMedia","data_provider_category_HumanObservation","scientificName_HumanObservation","scientificNameID_HumanObservation","higherClassification_group","Abundance","Biovolume","volume_imaged","concentrationFlag","eventDate","decimalLatitude","decimalLongitude","depth","eventID"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","Ophiaster","Ophiaster","urn:lsid:marinespecies.org:taxname:115081","Haptophyta",1,264.602,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","Pleurosigma","Pleurosigma","urn:lsid:marinespecies.org:taxname:149181","Bacillariophyceae",1,13231.75,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",1,147.782,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",1,1072.698,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",14,207404.364,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",10,1426.986,3.493,0,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",273,118962.641,3.493,0,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","flagellate","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",1,521.063,3.493,0,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2781,140333.164,3.493,0,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,18.43,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",6,9169.141,3.493,0,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T084339_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",16,2696.592,3.493,1,2018-02-03 08:44:00,39.9953,-70.8838,5,"NESLTER_transect/D20180203T084339_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,402.025,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",2,986.546,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",1,121540.54,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",1,415.967,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",1,6394.668,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",3,14747.676,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",7,4558.187,3.524,0,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Ditylum brightwellii","Ditylum brightwellii","urn:lsid:marinespecies.org:taxname:149023","Bacillariophyceae",1,18155.507,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",1,65714.496,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Lauderia annulata","Lauderia annulata","urn:lsid:marinespecies.org:taxname:149135","Bacillariophyceae",2,120538.126,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Ophiaster","Ophiaster","urn:lsid:marinespecies.org:taxname:115081","Haptophyta",2,1361.024,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,2970.411,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",2,837.062,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",15,161541.929,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",1,25096.225,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",17,3161.15,3.524,0,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",285,66582.261,3.524,0,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2629,127973.295,3.524,0,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,491.638,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",15,29550.354,3.524,0,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T090601_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",17,2535.872,3.524,1,2018-02-03 09:06:00,39.9621,-70.8828,5,"NESLTER_transect/D20180203T090601_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,771.716,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,291.551,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",3,166021.013,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",1,1715.707,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",2,66540.856,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",2,34703.845,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",2,11799.646,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",6,6404.695,3.609,0,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",1,14329.682,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",2,13836.22,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Ophiaster","Ophiaster","urn:lsid:marinespecies.org:taxname:115081","Haptophyta",2,412.729,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",1,592.617,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",12,120668.42,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",12,1690.896,3.609,0,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",253,84628.497,3.609,0,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2444,120266.734,3.609,0,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",3,32.968,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",15,17816.064,3.609,0,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",20,2002.361,3.609,1,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T092822_IFCB102.html","zooplankton","Animalia","urn:lsid:marinespecies.org:taxname:2","other than diatoms dinoflagellates or haptophytes",1,623927.157,3.609,0,2018-02-03 09:28:00,39.9408,-70.8806,5,"NESLTER_transect/D20180203T092822_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",3,2525.379,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",2,632.224,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",2,96981.649,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",4,3907.85,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",1,5295.807,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",2,874260.964,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Dactyliosolen fragilissimus","Dactyliosolen fragilissimus","urn:lsid:marinespecies.org:taxname:149310","Bacillariophyceae",1,1787.112,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",2,9497.601,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",11,6462.329,3.572,0,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Emiliania huxleyi","Emiliania huxleyi","urn:lsid:marinespecies.org:taxname:115104","Haptophyta",1,4638.288,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Katodinium or Torodinium","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,1155.363,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Phaeocystis","Phaeocystis","urn:lsid:marinespecies.org:taxname:115088","Haptophyta",1,2602.53,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",2,206.497,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",9,90417.016,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","Tintinnida","Tintinnina","urn:lsid:marinespecies.org:taxname:732976","other than diatoms dinoflagellates or haptophytes",1,8507.386,3.572,0,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",1,27.61,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",17,2334.068,3.572,0,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",266,85459.522,3.572,0,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2464,119190.924,3.572,0,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,33.989,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",29,37796.78,3.572,0,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T101305_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",10,1097.649,3.572,1,2018-02-03 10:13:00,39.8606,-70.8755,5,"NESLTER_transect/D20180203T101305_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Acanthoica quattrospina","Acanthoica quattrospina","urn:lsid:marinespecies.org:taxname:235802","Haptophyta",1,258.708,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,1039.896,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,680.78,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",2,9.62,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",9,48313.581,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",12,3808.543,3.643,0,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Ophiaster","Ophiaster","urn:lsid:marinespecies.org:taxname:115081","Haptophyta",1,116.07,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Prorocentrum","Prorocentrum","urn:lsid:marinespecies.org:taxname:109566","Dinoflagellata",1,17735.899,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",14,208195.413,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",11,1743.07,3.643,0,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",208,174591.539,3.643,0,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2407,113218.527,3.643,0,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",17,17001.961,3.643,0,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180203T103526_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",14,3814.816,3.643,1,2018-02-03 10:35:00,39.8143,-70.8793,5,"NESLTER_transect/D20180203T103526_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180204T000017_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,573.843,3.54,1,2018-02-04 00:00:00,39.909,-70.8886,5,"NESLTER_transect/D20180204T000017_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180204T000017_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",3,3555.791,3.54,1,2018-02-04 00:00:00,39.909,-70.8886,5,"NESLTER_transect/D20180204T000017_IFCB102"
